postId,posCommentCount,neuCommentCount,negCommentCount,totalCommentCount,netCompound
1991716644473195_2280323522279171,3,0,0,3,1.7152
1991716644473195_2280413685603488,11,0,0,11,5.7161
1991716644473195_2280619115582945,1,1,1,3,0.5117
1991716644473195_2280659472245576,2,0,0,2,1.4075
1991716644473195_2280709575573899,1,0,0,1,0.9136
1991716644473195_2280711548907035,1,0,0,1,0.9136
1991716644473195_2280712902240233,2,0,1,3,0.9957
1991716644473195_2280716258906564,1,0,0,1,0.9136
1991716644473195_2280730372238486,4,0,0,4,2.3938
1991716644473195_2280739398904250,2,0,0,2,1.354
1991716644473195_2280767178901472,1,0,0,1,0.9136
1991716644473195_2280770822234441,2,2,1,5,1.217
1991716644473195_2280789415565915,2,0,0,2,1.513
1991716644473195_2280791468899043,1,0,0,1,0.9136
1991716644473195_2280813995563457,1,0,0,1,0.9136
1991716644473195_2280841275560729,13,6,1,20,6.8141
1991716644473195_2280867155558141,2,0,0,2,1.3351
1991716644473195_2280870492224474,1,0,0,1,0.9136
1991716644473195_2280872845557572,2,0,0,2,1.4995
1991716644473195_2280873658890824,1,0,0,1,0.9136
1991716644473195_2280881128890077,1,0,0,1,0.9136
1991716644473195_2280882115556645,2,0,0,2,1.354
1991716644473195_2280904092221114,0,0,1,1,-0.4019
1991716644473195_2280960128882177,3,0,0,3,2.1308
1991716644473195_2280961752215348,24,1,0,25,12.2317
1991716644473195_2280966835548173,1,0,0,1,0.9136
1991716644473195_2280979345546922,1,0,0,1,0.9136
1991716644473195_2281000412211482,1,3,0,4,0.9062
1991716644473195_2281045678873622,1,0,0,1,0.9136
1991716644473195_2281093822202141,1,0,0,1,0.9136
1991716644473195_2281115882199935,2,0,0,2,1.4075
1991716644473195_2281133645531492,2,0,0,2,1.3597
1991716644473195_2281134598864730,2,0,0,2,1.4403
1991716644473195_2281419042169619,5,3,0,8,3.1387
1991716644473195_2281437545501102,2,0,0,2,1.513
1991716644473195_2281454398832750,2,0,0,2,1.2022
1991716644473195_2281474358830754,1,0,0,1,0.9382
1991716644473195_2281482422163281,2,0,0,2,1.0816
1991716644473195_2281484122163111,0,1,1,2,-0.5994
1991716644473195_2281490465495810,1,0,0,1,0.9136
1991716644473195_2281493168828873,5,3,2,10,0.2425
1991716644473195_2281620165482840,15,3,0,18,7.3687
1991716644473195_2281649345479922,1,4,2,7,0.151
1991716644473195_2281656915479165,1,0,0,1,0.9062
1991716644473195_2281664828811707,1,1,0,2,0.9136
1991716644473195_2281669008811289,1,1,0,2,0.9136
1991716644473195_2281671988810991,1,0,0,1,0.9136
1991716644473195_2281700662141457,1,0,0,1,0.9136
1991716644473195_2281713288806861,0,1,0,1,0
1991716644473195_2281750745469782,1,0,0,1,0.9136
1991716644473195_2281753002136223,3,5,1,9,1.0586
1991716644473195_2281767305468126,1,0,0,1,0.9136
1991716644473195_2282289265415930,16,3,0,19,8.7111
1991716644473195_2282331632078360,1,2,0,3,0.9136
1991716644473195_2282367205408136,1,0,0,1,0.4215
1991716644473195_2282524252059098,2,1,0,3,0.9671
1991716644473195_2282721975372659,2,0,0,2,1.513
1991716644473195_2282989048679285,2,0,0,2,0.8808
1991716644473195_2283073878670802,1,0,0,1,0.9136
1991716644473195_2283113142000209,5,0,0,5,2.4424
1991716644473195_2283161658662024,2,1,0,3,1.2096
1991716644473195_2283182681993255,1,1,0,2,0.9136
1991716644473195_2283184001993123,1,1,0,2,0.9136
1991716644473195_2283210835323773,1,0,0,1,0.9136
1991716644473195_2283217841989739,1,0,0,1,0.9136
1991716644473195_2283222478655942,1,0,0,1,0.9136
1991716644473195_2283264865318370,1,1,0,2,0.34
1991716644473195_2283286835316173,1,1,0,2,0.7506
1991716644473195_2283305601980963,3,3,1,7,1.1747
1991716644473195_2283354741976049,3,2,0,5,1.3735
1991716644473195_2283364128641777,1,0,0,1,0.5994
1991716644473195_2283450638633126,0,1,0,1,0
1991716644473195_2283455241965999,0,1,0,1,0
1991716644473195_2283457105299146,2,1,0,3,0.7837
1991716644473195_2283749468603243,1,0,0,1,0.6597
1991716644473195_2283755688602621,0,4,0,4,0
1991716644473195_2283776338600556,7,2,0,9,3.8256
1991716644473195_2283810851930438,3,0,0,3,1.3562
1991716644473195_2283818075263049,3,1,0,4,1.4289
1991716644473195_2283821325262724,2,0,0,2,1.4378
1991716644473195_2283842061927317,1,0,0,1,0.4404
1991716644473195_2283852775259579,1,0,0,1,0.5267
1991716644473195_2283932195251637,2,0,0,2,0.9331
1991716644473195_2283942728583917,5,2,0,7,2.4199
1991716644473195_2283992815245575,7,2,0,9,3.7917
1991716644473195_2284013405243516,2,17,1,20,0.3791
1991716644473195_2284025858575604,7,0,0,7,3.9873
1991716644473195_2284030755241781,1,4,1,6,-0.2628
1991716644473195_2284086425236214,2,0,0,2,1.0398
1991716644473195_2284133685231488,1,0,0,1,0.8922
1991716644473195_2284243001887223,1,0,0,1,0.8922
1991716644473195_2284462318531958,0,1,0,1,0
1991716644473195_2284509885193868,2,0,0,2,1.2873
1991716644473195_2284512605193596,1,1,0,2,0.4404
1991716644473195_2284549368523253,1,3,0,4,0.8922
1991716644473195_2284573228520867,2,1,0,3,1.2629
1991716644473195_2284578568520333,3,0,0,3,1.8609
1991716644473195_2284579478520242,1,0,0,1,0.8922
1991716644473195_2284623818515808,0,1,0,1,0
1991716644473195_2284639521847571,3,1,0,4,1.3357
1991716644473195_2284640631847460,13,10,2,25,6.9043
1991716644473195_2284688621842661,2,3,0,5,1.1003
1991716644473195_2284729415171915,1,1,0,2,0.8415
1991716644473195_2284756481835875,1,0,0,1,0.4754
1991716644473195_2284760558502134,0,2,0,2,0
1991716644473195_2284845371826986,16,9,0,25,7.68
1991716644473195_2284865728491617,1,0,0,1,0.4215
1991716644473195_2284915495153307,2,1,0,3,1.0653
1991716644473195_2285012545143602,21,4,0,25,10.62
1991716644473195_2285205885124268,5,2,0,7,2.1642
1991716644473195_2285230211788502,23,2,0,25,10.221
1991716644473195_2285234448454745,1,0,0,1,0.3818
1991716644473195_2285269525117904,2,8,2,12,-0.1628
1991716644473195_2285270748451115,0,2,0,2,0
1991716644473195_2285302271781296,2,0,0,2,0.8069
1991716644473195_2285331395111717,3,0,0,3,1.3212
1991716644473195_2285337595111097,12,2,0,14,6.2395
1991716644473195_2285342818443908,1,0,0,1,0.6249
1991716644473195_2285366465108210,1,1,0,2,0.4404
1991716644473195_2285374088440781,6,0,0,6,2.7493
1991716644473195_2285377031773820,5,1,0,6,2.4319
1991716644473195_2285392155105641,1,2,0,3,0.7501
1991716644473195_2285429945101862,2,0,0,2,0.8808
1991716644473195_2285456965099160,3,0,0,3,1.2834
1991716644473195_2285465378431652,3,0,0,3,1.4258
1991716644473195_2285541388424051,3,6,2,11,0.4621
1991716644473195_2285596171751906,5,0,0,5,2.3418
1991716644473195_2285645268413663,3,0,0,3,1.2834
1991716644473195_2285666101744913,6,0,0,6,3.2455
1991716644473195_2285670788411111,3,2,0,5,1.6427
1991716644473195_2285701828408007,3,1,0,4,1.3735
1991716644473195_2285717631739760,0,1,0,1,0
1991716644473195_2285984361713087,1,0,0,1,0.6369
1991716644473195_2286010778377112,1,1,0,2,0.4404
1991716644473195_2286016231709900,1,0,0,1,0.4927
1991716644473195_2286031558375034,10,14,1,25,4.0244
1991716644473195_2286046688373521,19,3,0,22,8.8169
1991716644473195_2286050028373187,9,11,5,25,1.8962
1991716644473195_2286081425036714,3,0,0,3,1.2943
1991716644473195_2286090705035786,1,0,0,1,0.5994
1991716644473195_2286097655035091,2,0,0,2,0.8969
1991716644473195_2286131155031741,1,0,0,1,0.4404
1991716644473195_2286133921698131,2,2,0,4,1.3001
1991716644473195_2286141258364064,1,1,0,2,0.6369
1991716644473195_2286143738363816,9,0,0,9,4.7244
1991716644473195_2286145438363646,1,1,0,2,0.4404
1991716644473195_2286145968363593,1,1,0,2,0.4215
1991716644473195_2286147808363409,5,1,0,6,2.4335
1991716644473195_2286152738362916,5,0,0,5,1.997
1991716644473195_2286155748362615,2,0,0,2,1.1582
1991716644473195_2286156195029237,4,0,0,4,2.3356
1991716644473195_2286165291694994,9,2,0,11,4.809
1991716644473195_2286175525027304,3,0,0,3,1.4193
1991716644473195_2286176171693906,3,2,0,5,1.4988
1991716644473195_2286182558359934,0,1,0,1,0
1991716644473195_2286193428358847,1,0,0,1,0.6369
1991716644473195_2286207078357482,1,0,0,1,0.4404
1991716644473195_2286215991689924,14,4,0,18,7.4563
1991716644473195_2286229158355274,20,4,1,25,10.223
1991716644473195_2286232085021648,1,0,0,1,0.6369
1991716644473195_2286243881687135,1,0,0,1,0.4404
1991716644473195_2286265855018271,1,0,0,1,0.6369
1991716644473195_2286280395016817,1,2,0,3,0.4754
1991716644473195_2286283778349812,6,0,0,6,2.7636
1991716644473195_2286293581682165,17,8,0,25,7.8529
1991716644473195_2286309631680560,1,0,0,1,0.6369
1991716644473195_2286313581680165,1,0,0,1,0.9382
1991716644473195_2286326871678836,2,0,0,2,1.1003
1991716644473195_2286363965008460,3,1,0,4,1.4988
1991716644473195_2286364168341773,1,0,0,1,0.6369
1991716644473195_2286377731673750,1,0,0,1,0.6369
1991716644473195_2286393865005470,1,0,0,1,0.5106
1991716644473195_2286394171672106,1,0,0,1,0.4215
1991716644473195_2286443835000473,4,0,0,4,1.7427
1991716644473195_2286445858333604,3,0,0,3,1.4424
1991716644473195_2286450278333162,5,0,0,5,2.1264
1991716644473195_2286660868312103,2,0,0,2,1.0773
1991716644473195_2286729731638550,7,1,0,8,3.2593
1991716644473195_2286787834966073,1,0,0,1,0.6369
1991716644473195_2286800258298164,1,0,0,1,0.6369
1991716644473195_2286833978294792,1,0,0,1,0.6369
1991716644473195_2286848134960043,1,1,0,2,0.4215
1991716644473195_2286859071625616,2,0,0,2,0.8619
1991716644473195_2286860561625467,3,0,0,3,1.6458
1991716644473195_2286897248288465,2,0,0,2,1.2224
1991716644473195_2286912848286905,7,0,0,7,3.7411
1991716644473195_2287014404943416,1,0,0,1,0.4215
1991716644473195_2287138718264318,14,5,0,19,7.8353
1991716644473195_2287195264925330,3,0,0,3,1.5338
1991716644473195_2287519454892911,8,4,2,14,2.3048
1991716644473195_2287538248224365,15,9,1,25,7.8857
1991716644473195_2287729398205250,12,11,2,25,6.0774
1991716644473195_2288276678150522,2,0,0,2,0.8808
1991716644473195_2288332638144926,1,1,0,2,0.6369
1991716644473195_2288336851477838,1,0,0,1,0.4215
1991716644473195_2288341871477336,2,0,0,2,1.6118
1991716644473195_2288342764810580,1,0,0,1,0.6369
1991716644473195_2288381344806722,9,0,0,9,4.8531
1991716644473195_2288383778139812,7,2,0,9,3.2535
1991716644473195_2288387184806138,2,0,0,2,1.0773
1991716644473195_2288393028138887,2,0,0,2,1.0773
1991716644473195_2288415171470006,2,1,0,3,0.9158
1991716644473195_2288416168136573,1,1,0,2,0.6369
1991716644473195_2288449554799901,5,7,1,13,1.4598
1991716644473195_2288454681466055,2,1,0,3,1.0773
1991716644473195_2288455441465979,1,0,0,1,0.6369
1991716644473195_2288455874799269,1,1,0,2,0.4927
1991716644473195_2288459324798924,7,5,1,13,2.6655
1991716644473195_2288532148124975,23,2,0,25,11.8585
1991716644473195_2288551104789746,4,0,0,4,1.9556
1991716644473195_2288560288122161,1,1,0,2,0.34
1991716644473195_2288622421449281,16,4,1,21,7.7552
1991716644473195_2288640614780795,14,9,1,24,6.3343
1991716644473195_2288664431445080,5,4,0,9,1.8738
1991716644473195_2288671734777683,4,0,0,4,2.2891
1991716644473195_2288730574771799,5,0,0,5,2.17
1991716644473195_2288932244751632,11,1,1,13,5.4571
1991716644473195_2289065198071670,1,0,0,1,0.4927
1991716644473195_2289122164732640,9,2,0,11,4.0659
1991716644473195_2289124724732384,2,0,0,2,0.964
1991716644473195_2289135048064685,16,3,0,19,8.1997
1991716644473195_2289139404730916,1,0,0,1,0.4404
1991716644473195_2289148808063309,1,0,0,1,0.4215
1991716644473195_2289150781396445,1,0,0,1,0.4404
1991716644473195_2289221468056043,1,1,0,2,0.0772
1991716644473195_2289221611389362,2,2,0,4,0.8619
1991716644473195_2289229484721908,0,2,0,2,0
1991716644473195_2289231734721683,12,0,0,12,6.2079
1991716644473195_2289234184721438,0,1,0,1,0
1991716644473195_2289246014720255,1,2,0,3,0.4404
1991716644473195_2289248451386678,2,0,0,2,1.0133
1991716644473195_2289290841382439,3,8,0,11,1.139
1991716644473195_2289300381381485,0,3,0,3,0
1991716644473195_2289336488044541,1,0,0,1,0.6249
1991716644473195_2289356638042526,1,0,0,1,0.4404
1991716644473195_2289357281375795,1,0,0,1,0.4404
1991716644473195_2289368528041337,5,0,0,5,2.202
1991716644473195_2289373184707538,2,0,0,2,0.8808
1991716644473195_2289401634704693,2,1,0,3,0.8619
1991716644473195_2289426581368865,2,0,0,2,0.8808
1991716644473195_2289445444700312,3,0,0,3,1.154
1991716644473195_2289458344699022,3,0,0,3,1.7695
1991716644473195_2289490861362437,9,5,0,14,3.3956
1991716644473195_2289528964691960,16,2,0,18,7.0638
1991716644473195_2289529614691895,1,0,0,1,0.3612
1991716644473195_2289559418022248,3,0,0,3,1.4613
1991716644473195_2289833727994817,1,0,0,1,0.54
1991716644473195_2289840224660834,0,2,0,2,0
1991716644473195_2289889617989228,14,1,0,15,6.0958
1991716644473195_2289908747987315,1,0,0,1,0.4404
1991716644473195_2289915261319997,2,1,0,3,0.8808
1991716644473195_2289933414651515,2,0,0,2,1.1109
1991716644473195_2289955201316003,1,0,0,1,0.4019
1991716644473195_2289959274648929,3,0,0,3,1.2834
1991716644473195_2289959997982190,9,4,0,13,4.2714
1991716644473195_2289967994648057,3,0,0,3,1.4667
1991716644473195_2289978631313660,7,0,0,7,3.625
1991716644473195_2289989254645931,2,1,0,3,1.1864
1991716644473195_2289994824645374,1,0,0,1,0.4404
1991716644473195_2289996301311893,0,1,0,1,0
1991716644473195_2290008021310721,1,0,0,1,0.4404
1991716644473195_2290014854643371,2,0,0,2,0.8808
1991716644473195_2290021831309340,3,0,0,3,1.8125
1991716644473195_2290041164640740,4,0,0,4,2.1627
1991716644473195_2290045971306926,8,2,0,10,3.4244
1991716644473195_2290060254638831,3,0,0,3,1.6458
1991716644473195_2290060537972136,8,0,0,8,4.6611
1991716644473195_2290076587970531,1,1,0,2,0.4754
1991716644473195_2290163261295197,2,0,0,2,0.8619
1991716644473195_2290179404626916,4,0,0,4,1.8151
1991716644473195_2290185064626350,4,1,0,5,2.4653
1991716644473195_2290190041292519,23,2,0,25,10.3593
1991716644473195_2290196044625252,1,0,0,1,0.4404
1991716644473195_2290227344622122,4,0,0,4,1.9272
1991716644473195_2290254357952754,2,1,1,4,0.9021
1991716644473195_2290264367951753,0,1,0,1,0
1991716644473195_2290266481284875,5,0,0,5,2.3335
1991716644473195_2290324304612426,1,0,0,1,0.4404
1991716644473195_2290393231272200,1,0,0,1,0.4404
1991716644473195_2290398814604975,1,0,0,1,0.6369
1991716644473195_2290401871271336,1,0,0,1,0.4404
1991716644473195_2290430494601807,2,0,0,2,1.3029
1991716644473195_2290450217933168,1,0,0,1,0.6369
1991716644473195_2290453751266148,15,4,0,19,8.1611
1991716644473195_2290711631240360,4,0,0,4,1.8662
1991716644473195_2290737444571112,1,0,0,1,0.6369
1991716644473195_2290741164570740,15,4,0,19,6.8058
1991716644473195_2290747581236765,1,0,0,1,0.4927
1991716644473195_2290764437901746,4,1,0,5,1.954
1991716644473195_2290768884567968,6,0,0,6,2.9674
1991716644473195_2290791457899044,10,1,0,11,4.9501
1991716644473195_2290797847898405,0,0,1,1,-0.0258
1991716644473195_2290808251230698,9,3,0,12,3.9447
1991716644473195_2290810711230452,3,0,0,3,1.8442
1991716644473195_2290817614563095,5,0,0,5,2.237
1991716644473195_2290827564562100,1,0,0,1,0.4215
1991716644473195_2290828221228701,3,3,1,7,1.6227
1991716644473195_2290831837895006,4,3,0,7,2.996
1991716644473195_2290833691228154,1,0,0,1,0.7184
1991716644473195_2290836324561224,10,5,0,15,5.3127
1991716644473195_2290837541227769,10,0,0,10,5.5107
1991716644473195_2290850341226489,20,1,0,21,9.8192
1991716644473195_2290868627891327,2,0,0,2,0.8619
1991716644473195_2290876191223904,0,1,0,1,0
1991716644473195_2290887981222725,2,0,0,2,0.9331
1991716644473195_2290930657885124,2,1,0,3,1.0123
1991716644473195_2290960387882151,2,0,0,2,0.843
1991716644473195_2290967441214779,22,1,0,23,10.9788
1991716644473195_2290976377880552,1,0,0,1,0.4404
1991716644473195_2290982817879908,2,0,0,2,0.8619
1991716644473195_2291013211210202,1,0,0,1,0.4404
1991716644473195_2291020887876101,19,4,0,23,9.7121
1991716644473195_2291054104539446,4,2,0,6,2.4926
1991716644473195_2291181151193408,1,0,0,1,0.4404
1991716644473195_2291448477833342,8,0,0,8,4.3762
1991716644473195_2291454157832774,1,0,0,1,0.5994
1991716644473195_2291457421165781,0,1,0,1,0
1991716644473195_2291462407831949,2,1,0,3,0.8808
1991716644473195_2291470747831115,3,0,0,3,1.3212
1991716644473195_2291478137830376,3,2,0,5,1.3023
1991716644473195_2291478564497000,1,0,0,1,0.4754
1991716644473195_2291483887829801,1,0,0,1,0.4404
1991716644473195_2291508161160707,21,4,0,25,9.6041
1991716644473195_2291515821159941,6,0,0,6,3.0099
1991716644473195_2291522157825974,2,1,0,3,1.0921
1991716644473195_2291528084492048,1,0,0,1,0.4215
1991716644473195_2291541441157379,2,0,0,2,0.9343
1991716644473195_2291544917823698,8,6,1,15,2.7227
1991716644473195_2291559931155530,15,0,1,16,6.6401
1991716644473195_2291563284488528,1,4,0,5,0.4404
1991716644473195_2291564024488454,1,0,0,1,0.4404
1991716644473195_2291572044487652,6,0,0,6,2.6046
1991716644473195_2291573257820864,4,0,0,4,2.0396
1991716644473195_2291573554487501,15,1,0,16,7.436
1991716644473195_2291584144486442,1,0,0,1,0.4404
1991716644473195_2291640797814110,21,4,0,25,11.3331
1991716644473195_2291647381146785,6,0,0,6,3.2091
1991716644473195_2291660951145428,5,0,0,5,2.1257
1991716644473195_2291678631143660,8,0,0,8,4.0373
1991716644473195_2291687517809438,1,0,0,1,0.8415
1991716644473195_2291692991142224,3,0,0,3,1.2843
1991716644473195_2291706364474220,8,0,0,8,4.195
1991716644473195_2291707434474113,9,0,1,10,4.3118
1991716644473195_2291710654473791,1,0,0,1,0.4754
1991716644473195_2291740617804128,12,11,2,25,5.9391
1991716644473195_2291744847803705,2,1,0,3,0.7887
1991716644473195_2291781084466748,1,1,0,2,0.4404
1991716644473195_2291784081133115,11,1,0,12,6.505
1991716644473195_2291786627799527,3,0,0,3,1.3212
1991716644473195_2291810544463802,0,1,0,1,0
1991716644473195_2291826827795507,2,0,0,2,0.8619
1991716644473195_2292093251102198,1,0,0,1,0.4215
1991716644473195_2292098471101676,3,0,0,3,1.5616
1991716644473195_2292118404433016,13,1,0,14,6.4989
1991716644473195_2292192074425649,2,4,0,6,0.9394
1991716644473195_2292206494424207,9,4,0,13,5.4482
1991716644473195_2292209321090591,2,0,0,2,1.0748
1991716644473195_2292235087754681,1,0,0,1,0.4404
1991716644473195_2292243204420536,2,0,0,2,1.0398
1991716644473195_2292259377752252,4,0,0,4,2.1574
1991716644473195_2292273991084124,2,0,0,2,0.9158
1991716644473195_2292350574409799,1,1,0,2,0.91
1991716644473195_2292395017738688,8,0,0,8,3.6547
1991716644473195_2292397737738416,6,1,0,7,3.0841
1991716644473195_2292399987738191,6,1,0,7,3.4443
1991716644473195_2292400797738110,15,4,0,19,7.1791
1991716644473195_2292495087728681,4,1,0,5,1.7611
1991716644473195_2292513497726840,1,0,0,1,0.4215
1991716644473195_2292561997721990,1,0,0,1,0.4404
1991716644473195_2292563424388514,1,1,0,2,0.4404
1991716644473195_2292808617697328,8,1,0,9,3.5204
1991716644473195_2292851891026334,2,0,0,2,0.9331
1991716644473195_2292898271021696,20,3,2,25,8.9692
1991716644473195_2292904731021050,1,0,0,1,0.3818
1991716644473195_2292914257686764,0,2,0,2,0
1991716644473195_2292929251018598,2,0,0,2,0.7786
1991716644473195_2292930344351822,24,1,0,25,12.0258
1991716644473195_2292955094349347,5,1,0,6,2.3286
1991716644473195_2293001174344739,16,4,0,20,8.7354
1991716644473195_2293001227678067,1,0,0,1,0.5994
1991716644473195_2293073351004188,5,0,0,5,2.2893
